ID,Item title,Final URL,Image URL,price,sale_price,Contextual keywords
1000000738,비비랩 전지현 식이섬유 대장슬림 2박스 1개월분 차전자피 장운동 다이어트 잔변감개선 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000738,https://www.nutrione.co.kr/data/goods/20/03/13/1000000738/1000000738_detail_082.png,74800 KRW,54300 KRW,"대변,장,변,장건강,똥,변비,장트러블,쾌변,변비약,식이섬유,차전자피,전지현식이섬유"
1000000739,비비랩 전지현 식이섬유 대장슬림 3박스 45일분 차전자피 장운동 다이어트 잔변감개선 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000739,https://www.nutrione.co.kr/data/goods/20/03/13/1000000739/1000000739_detail_098.png,132000 KRW,79800 KRW,"대변,장,변,장건강,똥,변비,장트러블,쾌변,변비약,식이섬유,차전자피,전지현식이섬유"
1000000740,비비랩 전지현 식이섬유 대장슬림 6박스 3개월분 차전자피 장운동 다이어트 잔변감개선 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000740,https://www.nutrione.co.kr/data/goods/20/03/13/1000000740/1000000740_detail_044.png,210000 KRW,158000 KRW,"대변,장,변,장건강,똥,변비,장트러블,쾌변,변비약,식이섬유,차전자피,전지현식이섬유"
1000000741,비비랩 전지현 식이섬유 대장슬림 10박스 5개월분 차전자피 장운동 다이어트 잔변감개선 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000741,https://www.nutrione.co.kr/data/goods/20/03/13/1000000741/1000000741_detail_061.png,335000 KRW,238000 KRW,"대변,장,변,장건강,똥,변비,장트러블,쾌변,변비약,식이섬유,차전자피,전지현식이섬유"
1000000744,뉴트리원 골드 프로폴리스 스프레이 3박스 3개월분 항균 구강 호주산 환절기,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000744,https://www.nutrione.co.kr/data/goods/20/04/15/1000000744/1000000744_detail_081.png,46000 KRW,36800 KRW,"프로폴리스 스프레이 30ml,면역력,잔병,감기,어린이 영양제,영양제,스프레이 영양제,꿀,벌꿀,뼈,뼈 건강,관절,연골,허리,어깨,무릎,골다공증,입병,혓바늘,구강,항염,항생제,항바이러스,바이러스,항균,세균,항암,질염,Y존,여자,여성,칸디다,생식기,자궁,질"
1000000745,뉴트리원 골드 프로폴리스 스프레이 6박스 6개월분 항균 구강 호주산 환절기,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000745,https://www.nutrione.co.kr/data/goods/20/04/15/1000000745/1000000745_detail_05.png,87300 KRW,69800 KRW,"프로폴리스 스프레이 30ml,면역력,잔병,감기,어린이 영양제,영양제,스프레이 영양제,꿀,벌꿀,뼈,뼈 건강,관절,연골,허리,어깨,무릎,골다공증,입병,혓바늘,구강,항염,항생제,항바이러스,바이러스,항균,세균,항암,질염,Y존,여자,여성,칸디다,생식기,자궁,질"
1000000747,비비랩 전지현 시서스 원 다이어트 4주분 시서스추출물 체지방 감소 가루 정제 외 택1,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000747,https://www.nutrione.co.kr/data/goods/20/04/15/1000000747/1000000747_detail_058.png,99000 KRW,89100 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000748,비비랩 전지현 시서스 원 다이어트 6주분 시서스추출물 체지방 감소 가루 정제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000748,https://www.nutrione.co.kr/data/goods/20/04/15/1000000748/1000000748_detail_062.png,128000 KRW,116500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000749,[홈쇼핑 완판구성] 비비랩 전지현 시서스 원 다이어트 12주분 시서스추출물 체지방 감소 가루 정제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000749,https://www.nutrione.co.kr/data/goods/20/04/15/1000000749/1000000749_detail_038.png,207000 KRW,169200 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000750,뉴트리원 정우성 비타민C 1000 골드 1박스 1개월분 비오틴 DSM 영국산 항산화 면역 에너지,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000750,https://www.nutrione.co.kr/data/goods/20/04/16/1000000750/1000000750_detail_059.png,24700 KRW,19700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000751,[3+1] 뉴트리원 정우성 비타민C 1000 골드 4박스 4개월분 비오틴 DSM 영국산 항산화 면역 에너지 외 택1,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000751,https://www.nutrione.co.kr/data/goods/20/04/16/1000000751/1000000751_detail_020.png,81200 KRW,64900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000752,뉴트리원 정우성 비타민C 1000 골드 6박스 6개월분 비오틴 DSM 영국산 항산화 면역 에너지,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000752,https://www.nutrione.co.kr/data/goods/20/04/16/1000000752/1000000752_detail_020.png,125000 KRW,99900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000765,뉴트리원 정우성 노블 아티초크 1박스 1개월분 유기농 시나린 식이섬유 비타민 미네랄,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000765,https://www.nutrione.co.kr/data/goods/20/05/20/1000000765/1000000765_detail_039.png,24900 KRW,19900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000766,[3+1] 뉴트리원 정우성 노블 아티초크 4박스 4개월분 유기농 시나린 식이섬유 비타민 미네랄,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000766,https://www.nutrione.co.kr/data/goods/20/05/20/1000000766/1000000766_detail_014.png,86300 KRW,69000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000767,뉴트리원 정우성 노블 아티초크 6박스 6개월분 유기농 시나린 식이섬유 비타민 미네랄,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000767,https://www.nutrione.co.kr/data/goods/20/05/20/1000000767/1000000767_detail_014.png,120000 KRW,96000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000768,뉴트리원 전지현 석류 더 콜라겐 파우더 1통 1개월분 저분자 피쉬 어류 펩타이드 가루,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000768,https://www.nutrione.co.kr/data/goods/20/05/20/1000000768/1000000768_detail_061.png,32400 KRW,27000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000771,뉴트리원 전지현 석류 더 콜라겐 파우더 2통 2개월분 저분자 피쉬 어류 펩타이드 가루,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000771,https://www.nutrione.co.kr/data/goods/20/05/20/1000000771/1000000771_detail_043.png,62000 KRW,49000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000772,뉴트리원 전지현 석류 더 콜라겐 파우더 4통 4개월분 저분자 피쉬 어류 펩타이드 가루,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000772,https://www.nutrione.co.kr/data/goods/20/05/20/1000000772/1000000772_detail_035.png,111000 KRW,69000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000775,뉴트리원 전지현 석류 더 콜라겐 파우더 8통 8개월분 저분자 피쉬 어류 펩타이드 가루,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000775,https://www.nutrione.co.kr/data/goods/20/05/20/1000000775/1000000775_detail_03.png,174000 KRW,137000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000773,비비랩 전지현 더 콜라겐 5500 1박스 2주분 액상 마시는 어린 저분자 펩타이드 고함량,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000773,https://www.nutrione.co.kr/data/goods/20/05/20/1000000773/1000000773_detail_03.png,58800 KRW,49000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000774,비비랩 전지현 더 콜라겐 5500 3박스 6주분 액상 마시는 어린 저분자 펩타이드 고함량,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000774,https://www.nutrione.co.kr/data/goods/20/05/20/1000000774/1000000774_detail_094.png,154800 KRW,129000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000778,뉴트리원 정우성 어골칼슘 마그네슘 비타민D 1박스 1개월분 아연 뼈건강 쏙쏙 PGA 생선뼈,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000778,https://www.nutrione.co.kr/data/goods/20/05/21/1000000778/1000000778_detail_052.png,31900 KRW,19900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000776,[3+1] 뉴트리원 정우성 비오틴 블랙 5000 1박스 1개월 고함량 DSM 에너지 단백질 대사,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000776,https://www.nutrione.co.kr/data/goods/20/05/20/1000000776/1000000776_detail_066.png,30000 KRW,18900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000777,뉴트리원 정우성 덴티솔루션 1박스 1개월분 칼슘 비타민D 프로폴리스 해조칼슘 DSM,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000777,https://www.nutrione.co.kr/data/goods/20/05/20/1000000777/1000000777_detail_08.png,24800 KRW,19900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000780,비비랩 전지현 채움 콜라겐 1박스 50일분 저분자 피쉬 먹는 트리펩타이드 유산균7종,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000780,https://www.nutrione.co.kr/data/goods/20/05/21/1000000780/1000000780_detail_03.png,34800 KRW,29800 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000782,뉴트리원 정우성 레드 알티지 오메가3 1박스 1개월분 RTG 미국산 크릴오일 엔초비,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000782,https://www.nutrione.co.kr/data/goods/20/05/22/1000000782/1000000782_detail_048.png,35800 KRW,13900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000783,뉴트리원 임영웅 알티지 오메가3 루테인 1박스 3개월분 선물세트 눈 영양제 비타민 미네랄 + 쇼핑백,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000783,https://www.nutrione.co.kr/data/goods/20/05/22/1000000783/1000000783_detail_093.png,57600 KRW,36900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000785,뉴트리원 정우성 레드 알티지 오메가3 3박스 3개월분 RTG 미국산 크릴오일 엔초비,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000785,https://www.nutrione.co.kr/data/goods/20/05/22/1000000785/1000000785_detail_036.png,56700 KRW,37900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000786,뉴트리원 정우성 레드 알티지 오메가3 6박스 6개월분 RTG 미국산 크릴오일 엔초비,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000786,https://www.nutrione.co.kr/data/goods/20/05/22/1000000786/1000000786_detail_022.png,111300 KRW,79000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000789,뉴트리원 임영웅 알티지 오메가3 루테인 2박스 6개월분 선물세트 눈건강 비타민 미네랄+쇼핑백,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000789,https://www.nutrione.co.kr/data/goods/20/05/22/1000000789/1000000789_detail_074.jpg,106800 KRW,69800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000790,비비랩 전지현 더 콜라겐 5500 1+1박스 총 4주분 액상 마시는 어린 저분자 펩타이드 고함량,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000790,https://www.nutrione.co.kr/data/goods/20/05/22/1000000790/1000000790_detail_01.png,98800 KRW,79000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000794,르시크릿 김희애 더 석류콜라겐 1박스 2주분 저분자 피쉬 먹는 어류 에스트로겐 젤리스틱,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000794,https://www.nutrione.co.kr/data/goods/20/06/23/1000000794/1000000794_detail_055.png,42500 KRW,34000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000795,르시크릿 김희애 더 석류콜라겐젤리 2박스 4주분 저분자 피쉬 먹는 어류 타트체리 스틱 외 택1,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000795,https://www.nutrione.co.kr/data/goods/20/06/23/1000000795/1000000795_detail_041.png,64800 KRW,49900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000797,르시크릿 김희애 더 석류콜라겐 4박스 8주분 저분자 피쉬 먹는 어류 에스트로겐 젤리스틱 타트체리,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000797,https://www.nutrione.co.kr/data/goods/20/06/23/1000000797/1000000797_detail_042.png,119000 KRW,89900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000801,[3+1] 뉴트리원 정우성 비오틴 블랙 5000 4박스 4개월 고함량 DSM 에너지 단백질 대사,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000801,https://www.nutrione.co.kr/data/goods/20/06/24/1000000801/1000000801_detail_064.png,90000 KRW,45900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000802,뉴트리원 정우성 비오틴 블랙 5000 6박스 6개월 고함량 DSM 에너지 단백질 대사,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000802,https://www.nutrione.co.kr/data/goods/20/06/24/1000000802/1000000802_detail_094.png,180000 KRW,86000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000803,뉴트리원 정우성 어골칼슘 마그네슘 비타민D 2박스 2개월분 아연 뼈건강 쏙쏙 PGA 생선뼈,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000803,https://www.nutrione.co.kr/data/goods/20/06/24/1000000803/1000000803_detail_02.png,57400 KRW,38000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000804,뉴트리원 정우성 어골칼슘 마그네슘 비타민D 3박스 3개월분 아연 뼈건강 쏙쏙 PGA 생선뼈,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000804,https://www.nutrione.co.kr/data/goods/20/06/24/1000000804/1000000804_detail_050.png,74900 KRW,49900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000811,뉴트리원 정우성 골드 프로폴리스 스프레이 플러스 1박스 4주분 그린 프로폴리스 구강 건강 항균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000811,https://www.nutrione.co.kr/data/goods/20/06/25/1000000811/1000000811_detail_059.png,22400 KRW,17900 KRW,"골드 프로폴리스 30ml,면역력,잔병,감기,어린이 영양제,영양제,스프레이 영양제,꿀,벌꿀,뼈,뼈 건강,관절,연골,허리,어깨,무릎,골다공증,입병,혓바늘,구강,항염,항생제,항바이러스,바이러스,항균,세균,항암,질염,Y존,여자,여성,칸디다,생식기,자궁,질"
1000000812,뉴트리원 정우성 골드 프로폴리스 스프레이 플러스 3박스 12주분 그린 프로폴리스 구강 건강 항균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000812,https://www.nutrione.co.kr/data/goods/20/06/25/1000000812/1000000812_detail_076.png,43700 KRW,34900 KRW,"골드 프로폴리스 30ml,면역력,잔병,감기,어린이 영양제,영양제,스프레이 영양제,꿀,벌꿀,뼈,뼈 건강,관절,연골,허리,어깨,무릎,골다공증,입병,혓바늘,구강,항염,항생제,항바이러스,바이러스,항균,세균,항암,질염,Y존,여자,여성,칸디다,생식기,자궁,질"
1000000813,뉴트리원 정우성 골드 프로폴리스 스프레이 플러스 6박스 24주분 그린 프로폴리스 구강 건강 항균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000813,https://www.nutrione.co.kr/data/goods/20/06/25/1000000813/1000000813_detail_095.png,82400 KRW,65900 KRW,"골드 프로폴리스 30ml,면역력,잔병,감기,어린이 영양제,영양제,스프레이 영양제,꿀,벌꿀,뼈,뼈 건강,관절,연골,허리,어깨,무릎,골다공증,입병,혓바늘,구강,항염,항생제,항바이러스,바이러스,항균,세균,항암,질염,Y존,여자,여성,칸디다,생식기,자궁,질"
1000000816,뉴트리원 전지현 포스트 바이오틱스 1박스 1개월분 프리 신 바이오스틱 유산균 프롤린,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000816,https://www.nutrione.co.kr/data/goods/20/06/25/1000000816/1000000816_detail_012.png,29800 KRW,24800 KRW,"전지현,유산균,신유산균,유익균,포스트바이오틱스,프로바이오틱스,면역,장건강,대장,아연,판토텐산,프락토올리고당,에너지,배변활동"
1000000817,뉴트리원 전지현 포스트 바이오틱스 4박스 4개월분 프리 신 바이오스틱 유산균 프롤린,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000817,https://www.nutrione.co.kr/data/goods/20/06/25/1000000817/1000000817_detail_039.png,99000 KRW,75900 KRW,"전지현,유산균,신유산균,유익균,포스트바이오틱스,프로바이오틱스,면역,장건강,대장,아연,판토텐산,프락토올리고당,에너지,배변활동"
1000000818,뉴트리원 전지현 포스트 바이오틱스 6박스 6개월분 프리 신 바이오스틱 유산균 프롤린,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000818,https://www.nutrione.co.kr/data/goods/20/06/25/1000000818/1000000818_detail_079.png,129000 KRW,99000 KRW,"전지현,유산균,신유산균,유익균,포스트바이오틱스,프로바이오틱스,면역,장건강,대장,아연,판토텐산,프락토올리고당,에너지,배변활동"
1000000820,뉴트리원 정우성 퓨어 비타민D3 3000IU 1박스 2개월분 비타민D 망간 뼈 건강 면역,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000820,https://www.nutrione.co.kr/data/goods/20/06/27/1000000820/1000000820_detail_046.png,28100 KRW,19800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000822,[3+1] 뉴트리원 전지현 엽산 800 1박스 1개월분 임신준비 수유기 영양제 임산부 태아건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000822,https://www.nutrione.co.kr/data/goods/20/06/27/1000000822/1000000822_detail_06.png,29900 KRW,23900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000824,뉴트리원 정우성 퓨어 비타민D3 3000IU 6박스 12개월분 비타민D 망간 뼈 건강 면역,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000824,https://www.nutrione.co.kr/data/goods/20/06/27/1000000824/1000000824_detail_040.png,136200 KRW,109000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000825,뉴트리원 전지현 엽산 800 3박스 3개월분 임신준비 수유기 영양제 임산부 태아건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000825,https://www.nutrione.co.kr/data/goods/20/06/27/1000000825/1000000825_detail_027.png,82400 KRW,65900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000826,뉴트리원 전지현 엽산 800 6박스 6개월분 임신준비 수유기 영양제 임산부 태아건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000826,https://www.nutrione.co.kr/data/goods/20/06/27/1000000826/1000000826_detail_072.png,149000 KRW,119000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000827,비비랩 전지현 스킨뷰스터 1박스 2주분 중성화 비타민 셀렌 항산화 피부건강 DSM,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000827,https://www.nutrione.co.kr/data/goods/20/07/28/1000000827/1000000827_detail_097.png,17900 KRW,14500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000828,비비랩 전지현 더 콜라겐 파우더S 1통 1개월분 저분자 결 피쉬 어류 자몽 어린 효능,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000828,https://www.nutrione.co.kr/data/goods/20/07/28/1000000828/1000000828_detail_02.png,31000 KRW,27900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000829,비비랩 전지현 저분자 콜라겐 1통 1개월분 먹는 피쉬 어류 펩타이드 어린 히알루론산 엘라스틴,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000829,https://www.nutrione.co.kr/data/goods/20/07/28/1000000829/1000000829_detail_092.png,22300 KRW,17900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000830,뉴트리원 정우성 덴티솔루션 4박스 4개월분 칼슘 비타민D 프로폴리스 해조칼슘 DSM,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000830,https://www.nutrione.co.kr/data/goods/20/07/28/1000000830/1000000830_detail_011.png,86300 KRW,69000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000831,뉴트리원 정우성 덴티솔루션 6박스 6개월분 칼슘 비타민D 프로폴리스 해조칼슘 DSM,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000831,https://www.nutrione.co.kr/data/goods/20/07/28/1000000831/1000000831_detail_097.png,120000 KRW,96000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000836,뉴트리원 임영웅 조인트본 1500 3박스 3개월분 글루코사민 관절 영양제 연골 무릎 MSM,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000836,https://www.nutrione.co.kr/data/goods/20/07/29/1000000836/1000000836_detail_098.png,78900 KRW,61900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000837,르시크릿 김희애 초유 콜라겐 프로틴 스틱 2박스 20일분 분리대두 분말 파우더 피쉬 어류 저분자 콜라겐,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000837,https://www.nutrione.co.kr/data/goods/20/07/29/1000000837/1000000837_detail_096.png,97000 KRW,79500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000838,르시크릿 김희애 초유 콜라겐 프로틴 1통 2주분 단백질 분리대두 분말 파우더 식사대용 외 택1,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000838,https://www.nutrione.co.kr/data/goods/20/07/29/1000000838/1000000838_detail_080.png,62400 KRW,49900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,노니,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
