ID,Item title,Final URL,Image URL,Price,Final mobile URL,Item description,Sale price,Contextual keywords 
1000000943,비투온 정우성 더 포스트 바이오틱스 1박스 1개월분 프로 신 바이오스틱 4세대 면역 유산균,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000943,https://www.nutrione.co.kr/data/goods/20/12/50/1000000943/1000000943_detail_042.png,24000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000943,,24000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000945,비투온 정우성 포스트바이오틱스 100억 맥스 6박스 6개월분 프리 프로 신 바이오틱스 유산균 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000945,https://www.nutrione.co.kr/data/goods/20/12/50/1000000945/1000000945_detail_049.png,179000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000945,,143200 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000946,비투온 정우성 포스트바이오틱스 올인원 6박스 6개월분 유산균 프리 프로 신 바이오틱스 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000946,https://www.nutrione.co.kr/data/goods/20/12/50/1000000946/1000000946_detail_059.png,160000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000946,,114000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000947,비투온 정우성 프리바이오틱스 코어 6박스 6개월분 FOS 프락토올리고당 유산균 먹이 대사산물,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000947,https://www.nutrione.co.kr/data/goods/20/12/50/1000000947/1000000947_detail_060.png,116000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000947,,92800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000948,비타슈넬 독일직수입 디 포뮬라 1박스 1개월분 남녀공용 멀티 비타민 미네랄,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000948,https://www.nutrione.co.kr/data/goods/20/12/50/1000000948/1000000948_detail_045.png,34000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000948,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,27000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000950,비비랩 전지현 콜라겐 구미 1박스 4주분 석류맛 고함량 저분자 프랑스산 효소 분해,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000950,https://www.nutrione.co.kr/data/goods/20/12/52/1000000950/1000000950_detail_089.png,54800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000950,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,42000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000953,르시크릿 감마리놀렌산 레이디블룸 1박스 1개월분 보라지 종자유 오일 여성 영양제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000953,https://www.nutrione.co.kr/data/goods/20/12/53/1000000953/1000000953_detail_091.png,47400 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000953,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,37900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000955,[3+1] 뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 1박스 1개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000955,https://www.nutrione.co.kr/data/goods/20/12/53/1000000955/1000000955_detail_061.png,31900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000955,뉴트리원_루테인 지아잔틴164 브이프로,23900 KRW,"눈영양제, 눈에 좋은 약, 황반변성, 루테인, 정우성 루테인, 루테인지아잔틴164, 루테인지아잔틴164 브이프로"
1000000956,뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 2박스 2개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000956,https://www.nutrione.co.kr/data/goods/20/12/53/1000000956/1000000956_detail_061.png,63900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000956,뉴트리원_루테인 지아잔틴164 브이프로,42900 KRW,"눈영양제, 눈에 좋은 약, 황반변성, 루테인, 정우성 루테인, 루테인지아잔틴164, 루테인지아잔틴164 브이프로"
1000000957,뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 6박스 6개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000957,https://www.nutrione.co.kr/data/goods/20/12/53/1000000957/1000000957_detail_083.png,123900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000957,뉴트리원_루테인 지아잔틴164 브이프로,109000 KRW,"눈영양제, 눈에 좋은 약, 황반변성, 루테인, 정우성 루테인, 루테인지아잔틴164, 루테인지아잔틴164 브이프로"
1000000958,비비랩 전지현 콜라겐 업 젤리 1박스 10일분 편의점용 먹는 저분자 피쉬 어류 펩타이드 젤리 최대함량 피부,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000958,https://www.nutrione.co.kr/data/goods/20/12/53/1000000958/1000000958_detail_040.png,35000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000958,"전지현 피부건강의 비밀, 저분자 피쉬콜라겐",15900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현,자몽맛, 피쉬콜라겐,어류,어린,콜라겐,고함량,젤리,젤리스틱,"
1000000959,비비랩 전지현 콜라겐 업 젤리 4박스 8주분 먹는 저분자 피쉬 어류 펩타이드 젤리 최대함량 피부,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000959,https://www.nutrione.co.kr/data/goods/20/12/53/1000000959/1000000959_detail_010.png,140000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000959,"전지현 피부건강의 비밀, 저분자 피쉬콜라겐",69900 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000960,비비랩 전지현 콜라겐 업 젤리 6박스 12주분 먹는 저분자 피쉬 어류 펩타이드 젤리 최대함량 피부,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000960,https://www.nutrione.co.kr/data/goods/20/12/53/1000000960/1000000960_detail_0100.png,210000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000960,"전지현 피부건강의 비밀, 저분자 피쉬콜라겐",99000 KRW,"피부건강,저분자콜라겐,피쉬콜라겐,전지현콜라겐,전지현"
1000000962,뉴트리원 전립엔 쏘팔메토 옥타플러스 2박스 2개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000962,https://www.nutrione.co.kr/data/goods/21/01/01/1000000962/1000000962_detail_022.png,49900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000962,"전립선 건강엔 쏘팔메토 옥타플러스, 로르산 115mg 함유",39900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000963,뉴트리원 전립엔 쏘팔메토 옥타플러스 3박스 3개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000963,https://www.nutrione.co.kr/data/goods/21/01/01/1000000963/1000000963_detail_02.png,71900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000963,"전립선 건강엔 쏘팔메토 옥타플러스, 로르산 115mg 함유",57900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000964,뉴트리원 전립엔 쏘팔메토 옥타플러스 4박스 4개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000964,https://www.nutrione.co.kr/data/goods/21/01/01/1000000964/1000000964_detail_088.png,89900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000964,"전립선 건강엔 쏘팔메토 옥타플러스, 로르산 115mg 함유",72900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000965,뉴트리원 전립엔 쏘팔메토 옥타플러스 5박스 5개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000965,https://www.nutrione.co.kr/data/goods/21/01/01/1000000965/1000000965_detail_087.png,99900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000965,"전립선 건강엔 쏘팔메토 옥타플러스, 로르산 115mg 함유",87900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000966,뉴트리원 전립엔 쏘팔메토 옥타플러스 6박스 6개월분 전립선 건강 지구력 증진 옥타코사놀,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000966,https://www.nutrione.co.kr/data/goods/21/01/01/1000000966/1000000966_detail_058.png,109000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000966,"전립선 건강엔 쏘팔메토 옥타플러스, 로르산 115mg 함유",102900 KRW,"전립선건강,쏘팔메토,옥타코사놀,전립선영양제,로르산,뉴트리원"
1000000967,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 2박스 2개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000967,https://www.nutrione.co.kr/data/goods/21/01/01/1000000967/1000000967_detail_086.png,86900 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000967,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,55900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000968,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 3박스 3개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000968,https://www.nutrione.co.kr/data/goods/21/01/01/1000000968/1000000968_detail_060.png,128000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000968,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,81900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000969,비타슈넬 독일직수입 식물성 캡슐 알티지 오메가3 4박스 4개월분 혈행 개선 효능 눈건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000969,https://www.nutrione.co.kr/data/goods/21/01/01/1000000969/1000000969_detail_067.png,165000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000969,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,105900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000971,뉴트리원 정우성 식물성 캡슐 루테인 지아잔틴 164 브이프로 3박스 3개월분 눈 영양제 건강 노화 비타민 아연,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000971,https://www.nutrione.co.kr/data/goods/21/01/01/1000000971/1000000971_detail_054.png,69500 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000971,뉴트리원_루테인 지아잔틴164 브이프로,57900 KRW,"눈영양제, 눈에 좋은 약, 황반변성, 루테인, 정우성 루테인, 루테인지아잔틴164, 루테인지아잔틴164 브이프로"
1000000972,뉴트리원 쇼핑백 (쇼핑백J),https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000972,https://www.nutrione.co.kr/data/goods/21/01/01/1000000972/1000000972_detail_065.png,500 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000972,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000973,비비랩 전지현 이너뷰 효소 2박스 2개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000973,https://www.nutrione.co.kr/data/goods/21/01/02/1000000973/1000000973_detail_084.png,79000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000973,전지현의 비비랩 이너뷰 효소 15종 곡물 발효 효소로 건강한 이너뷰티 하자!,56900 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000974,비비랩 전지현 이너뷰 효소 4박스 4개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000974,https://www.nutrione.co.kr/data/goods/21/01/02/1000000974/1000000974_detail_090.png,139000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000974,전지현의 비비랩 이너뷰 효소 15종 곡물 발효 효소로 건강한 이너뷰티 하자!,105500 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000975,비비랩 전지현 이너뷰 효소 6박스 6개월분 곡물 발효 소화 역가 보장 아밀라아제 프로테아제,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000975,https://www.nutrione.co.kr/data/goods/21/01/02/1000000975/1000000975_detail_08.png,188000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000975,전지현의 비비랩 이너뷰 효소 15종 곡물 발효 효소로 건강한 이너뷰티 하자!,157000 KRW,"전지현효소,곡물발효효소,이너뷰티,이너뷰,효소,효소다이어트,부모님선물,엄마선물,발효효소,비비랩,비비랩효소,소화제효소,활성효소,30대선물,40대선물,속편한,현미효소"
1000000976,비비랩 전지현 이너 뷰 콤부차 세븐베리맛 1박스 2주분 발효 프리바이오틱스 홍차 녹차 스코비,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000976,https://www.nutrione.co.kr/data/goods/21/01/02/1000000976/1000000976_detail_021.png,24000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000976,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,19000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000980,뉴트리원 정우성 피로개선 홍경천&밀크씨슬 1박스 1개월분 실리마린 간에 좋은 영양제 건강,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000980,https://www.nutrione.co.kr/data/goods/21/02/05/1000000980/1000000980_detail_049.png,37400 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000980,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,27900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000981,비비랩 이너이뮨 알로에 2박스 4주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000981,https://www.nutrione.co.kr/data/goods/21/02/05/1000000981/1000000981_detail_013.png,53000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000981,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,42700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000982,비비랩 이너이뮨 알로에 3박스 6주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000982,https://www.nutrione.co.kr/data/goods/21/02/05/1000000982/1000000982_detail_074.png,75800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000982,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,60700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000983,비비랩 이너이뮨 알로에 5박스 10주분 면역력 피부 장 건강 이너뷰티 면역 다당체 알로에베라,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000983,https://www.nutrione.co.kr/data/goods/21/02/05/1000000983/1000000983_detail_046.png,112000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000983,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,90000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000985,뉴트리원 정우성 비타민B 플러스 1박스 1개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000985,https://www.nutrione.co.kr/data/goods/21/02/06/1000000985/1000000985_detail_027.png,32300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000985,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,25900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000986,뉴트리원 정우성 진생플러스 1박스 1개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000986,https://www.nutrione.co.kr/data/goods/21/02/06/1000000986/1000000986_detail_046.png,44800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000986,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,35900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000988,뉴트리원 전지현 카테킨 플러스 1박스 1개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000988,https://www.nutrione.co.kr/data/goods/21/02/06/1000000988/1000000988_detail_076.png,37300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000988,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,29900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000995,뉴트리원 정우성 비타민B 플러스 2박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000995,https://www.nutrione.co.kr/data/goods/21/02/06/1000000995/1000000995_detail_078.png,62300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000995,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,49900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000996,뉴트리원 정우성 비타민B 플러스 4박스 4개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000996,https://www.nutrione.co.kr/data/goods/21/02/06/1000000996/1000000996_detail_065.png,113600 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000996,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,90900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000997,뉴트리원 정우성 비타민B 플러스 6박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000997,https://www.nutrione.co.kr/data/goods/21/02/06/1000000997/1000000997_detail_09.png,161200 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000997,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,129000 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000000999,뉴트리원 정우성 진생플러스 2박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000999,https://www.nutrione.co.kr/data/goods/21/02/06/1000000999/1000000999_detail_062.png,84800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000000999,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,67900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001000,뉴트리원 정우성 진생플러스 3박스 3개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001000,https://www.nutrione.co.kr/data/goods/21/02/06/1000001000/1000001000_detail_024.png,121100 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001000,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,96900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001001,뉴트리원 정우성 진생플러스 4박스 4개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001001,https://www.nutrione.co.kr/data/goods/21/02/06/1000001001/1000001001_detail_033.png,152300 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001001,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,121900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001002,뉴트리원 전지현 카테킨 플러스 2박스 2개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001002,https://www.nutrione.co.kr/data/goods/21/02/06/1000001002/1000001002_detail_076.png,71000 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001002,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,56800 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001003,뉴트리원 전지현 카테킨 플러스 3박스 3개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001003,https://www.nutrione.co.kr/data/goods/21/02/06/1000001003/1000001003_detail_048.png,100800 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001003,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,80700 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001004,뉴트리원 전지현 카테킨 플러스 6박스 6개월분,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001004,https://www.nutrione.co.kr/data/goods/21/02/06/1000001004/1000001004_detail_04.png,168100 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001004,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,134500 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001006,르시크릿 김희애 아르간 더 로얄 2박스 2개월분 식물성 오일 캡슐 모로코 엑스트라 버진,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001006,https://www.nutrione.co.kr/data/goods/21/02/07/1000001006/1000001006_detail_044.png,71100 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001006,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,56900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
1000001007,르시크릿 김희애 듀얼 이너뷰티 콜라겐 아르간 더 로얄 2박스 2주분 저분자 고함량 식물성,https://www.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001007,https://www.nutrione.co.kr/data/goods/21/02/07/1000001007/1000001007_detail_039.png,71100 KRW,https://m.nutrione.co.kr/goods/goods_view.php?goodsNo=1000001007,임영웅/전지현/정우성/김희애와 함께 하는 대한민국 넘버원 건강기능식품 쇼핑몰,56900 KRW,"전지현비비랩,전지현유산균,정우성루테인,루테인지아진틴,임영웅,더생,오메가3,비타민,영양제,건강기능식품,루테인,오메가3,다이어트,밀크씨슬,유산균,칼슘,비오틴"
